n_experimento;feecha_hora;tiempo_procesamiento;modelo;algoritmo;hiperparametros;estandarizacion;resampling;tn;fp;fn;tp;accuracy;balanced_accuracy;precision;recall;f1score;roc_auc_score_train;roc_auc_score_test;otras_metricas;dataset_trainX;dataset_trainY;dataset_testX;dataset_testY;extras_idmodelo
27;06/04/2022 21:58;0 days 00:02:21.355778;sobrecostos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56854, 1.0: 2476});14149;65;520;99;0.9605609114811569;0.5776812117021308;0.6036585365853658;0.15993537964458804;0.2528735632183908;0.5776812117021309;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_y_test.csv', 'shape': (14833, 1)};521663
27;06/04/2022 22:03;0 days 00:02:24.831447;sobrecostos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56854, 1.0: 2476});14178;36;543;76;0.960965414953145;0.5601229805286513;0.6785714285714286;0.12277867528271405;0.2079343365253078;0.5601229805286513;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_y_test.csv', 'shape': (14833, 1)};235689
27;06/04/2022 22:11;0 days 00:02:22.617673;sobrecostos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});14051;33;541;77;0.9609576928309074;0.5611261924523134;0.7;0.12459546925566344;0.21153846153846156;0.5611261924523134;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};729447
27;06/04/2022 22:14;0 days 00:02:17.999873;sobrecostos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});14021;63;514;104;0.9607536389606857;0.5819058143051079;0.6227544910179641;0.16828478964401294;0.26496815286624203;0.5819058143051078;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};447198
27;06/04/2022 22:16;0 days 00:02:20.900033;sobrecostos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});13966;118;480;138;0.9593252618691335;0.607461334627464;0.5390625;0.22330097087378642;0.3157894736842105;0.607461334627464;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};381192
27;06/04/2022 22:19;0 days 00:02:21.474849;sobrecostos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});14056;28;539;79;0.9614338185280914;0.5629218218198897;0.7383177570093458;0.127831715210356;0.21793103448275863;0.5629218218198897;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};739830
27;06/04/2022 22:21;0 days 00:02:22.796026;sobrecostos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});14017;67;514;104;0.9604815671337233;0.5817638091929238;0.6081871345029239;0.16828478964401294;0.26362484157160965;0.5817638091929238;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};711089
27;06/04/2022 22:24;0 days 00:02:18.153795;sobrecostos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 100, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});13980;104;485;133;0.9599374234797987;0.6039130450767425;0.5611814345991561;0.215210355987055;0.31111111111111106;0.6039130450767425;0.86(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};510606
27;07/04/2022 0:02;0 days 01:37:21.176396;sobrecostos;regresion_logistica;{'penalty': 'l1', 'C': 1, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56854, 1.0: 2476});10864;3350;156;463;0.7636351378682668;0.7561487422921223;0.12142669813794912;0.7479806138933764;0.20893501805054152;0.7561487422921224;0.86(0.01);{'r2': -4.910632376143752};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_y_test.csv', 'shape': (14833, 1)};{'id_modelo': 100447}
27;07/04/2022 0:20;0 days 00:02:31.910808;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 1, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56854, 1.0: 2476});10873;3341;156;463;0.7642418930762489;0.7564653315702987;0.12171398527865405;0.7479806138933764;0.20936016278543976;0.7564653315702987;0.86(0.01);{'r2': -4.895459617619709};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_y_test.csv', 'shape': (14833, 1)};{'id_modelo': 746216}
27;07/04/2022 0:25;0 days 00:05:21.622988;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 10, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56854, 1.0: 2476});10866;3348;156;463;0.7637699723589294;0.7562190954650504;0.12149042246129625;0.7479806138933764;0.2090293453724605;0.7562190954650504;0.86(0.01);{'r2': -4.907260652027298};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_y_test.csv', 'shape': (14833, 1)};{'id_modelo': 627909}
27;07/04/2022 0:28;0 days 00:02:32.233074;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 1, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56854, 1.0: 2476});10867;3347;155;464;0.7639048068495922;0.7570620264941639;0.12175282078194699;0.7495961227786753;0.2094808126410835;0.7570620264941639;0.86(0.01);{'r2': -4.903888927910844};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_y_test.csv', 'shape': (14833, 1)};{'id_modelo': 392544}
27;07/04/2022 0:34;0 days 00:05:49.037162;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 10, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56854, 1.0: 2476});10885;3329;157;462;0.7649834827748938;0.7560796961652179;0.12186758111316276;0.7463651050080775;0.20952380952380953;0.7560796961652179;0.86(0.01);{'r2': -4.876915134979213};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_y_test.csv', 'shape': (14833, 1)};{'id_modelo': 771093}
27;06/04/2022 21:25;0 days 00:12:32.816743;sobrecostos;XGB;{'n_estimators': 100, 'max_depth': 10, 'min_child_weight': 1, 'scale_pos_weight': 75, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});10296;3788;122;496;0.734049789144334;0.7668156571435925;0.1157796451914099;0.8025889967637541;0.20236638106895147;0.7668156571435925;0.85(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};{'id_modelo': 718607}
27;07/04/2022 0:26;0 days 00:00:16.081371;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56854, 1.0: 2476});10943;3271;160;459;0.7686914312681183;0.7556966748521845;0.12305630026809651;0.7415185783521809;0.21108300758795123;0.7556966748521844;0.85(0.01);{'r2': -4.784192721776729};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_y_test.csv', 'shape': (14833, 1)};{'id_modelo': 508275}
27;07/04/2022 0:34;0 days 00:00:19.863198;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56332, 1.0: 2472});10613;3471;126;492;0.7553394096041355;0.7748333163294849;0.12414837244511734;0.7961165048543689;0.21480026195153898;0.774833316329485;0.85(0.01);{'r2': -5.075784543777554};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};{'id_modelo': 154311}
27;07/04/2022 0:37;0 days 00:02:50.412598;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 1, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56332, 1.0: 2472});10546;3538;116;502;0.7514623860699224;0.7805453455871336;0.12425742574257426;0.8122977346278317;0.21554315156719622;0.7805453455871337;0.85(0.01);{'r2': -5.1720646991835375};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};{'id_modelo': 117702}
27;07/04/2022 0:43;0 days 00:05:41.141277;sobrecostos;regresion_logistica;{'penalty': 'l2', 'C': 10, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56332, 1.0: 2472});10546;3538;118;500;0.7513263501564413;0.7789272226097874;0.12382367508667658;0.8090614886731392;0.21477663230240548;0.7789272226097874;0.85(0.01);{'r2': -5.175442950250414};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};{'id_modelo': 645358}
27;06/04/2022 21:12;0 days 00:12:37.100860;sobrecostos;XGB;{'n_estimators': 100, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 75, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});13687;397;373;245;0.9476261733097537;0.6841260573406532;0.38161993769470404;0.3964401294498382;0.3888888888888889;0.6841260573406532;0.84(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};{'id_modelo': 610661}
27;06/04/2022 21:37;0 days 00:12:27.967052;sobrecostos;XGB;{'n_estimators': 100, 'max_depth': 10, 'min_child_weight': 1, 'scale_pos_weight': 75, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});13607;477;370;248;0.9423887906407291;0.6837131395629918;0.34206896551724136;0.40129449838187703;0.36932241250930753;0.683713139562992;0.84(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};{'id_modelo': 323639}
27;06/04/2022 22:25;0 days 00:00:13.328772;sobrecostos;regresion_logistica;{'penalty': 'l1', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0.0: 56854, 1.0: 2476});10668;3546;159;460;0.7502191060473269;0.7468308680172202;0.11482775836245632;0.7431340872374798;0.1989189189189189;0.7468308680172203;0.84(0.01);{'r2': -5.246118925730919};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_y_test.csv', 'shape': (14833, 1)};{'id_modelo': 740854}
27;06/04/2022 21:58;0 days 00:00:11.896321;sobrecostos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 5, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56854, 1.0: 2476});13849;365;471;148;0.9436391829029865;0.6067082034527382;0.2884990253411306;0.23909531502423265;0.26148409893992935;0.6067082034527383;0.77(0.02);;{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_y_test.csv', 'shape': (14833, 1)};174041
27;06/04/2022 22:06;0 days 00:00:11.884678;sobrecostos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 5, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56854, 1.0: 2476});13846;368;471;148;0.9434369311669926;0.6066026736933461;0.2868217054263566;0.23909531502423265;0.2607929515418502;0.6066026736933462;0.77(0.02);;{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_nuevenueve_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_nuevenueve_v3_y_test.csv', 'shape': (14833, 1)};373745
27;06/04/2022 22:22;0 days 00:00:12.029798;sobrecostos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 5, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});13692;392;442;176;0.9432730240783567;0.6284783210124367;0.30985915492957744;0.284789644012945;0.29679595278246207;0.6284783210124366;0.77(0.02);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};627326
27;06/04/2022 21:43;0 days 00:00:11.813421;sobrecostos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 5, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56854, 1.0: 2476});13861;353;461;158;0.9451223623002765;0.6152078669168012;0.30919765166340507;0.2552504038772213;0.279646017699115;0.6152078669168012;0.77(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_y_test.csv', 'shape': (14833, 1)};758922
27;06/04/2022 21:50;0 days 00:00:12.158144;sobrecostos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 5, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56854, 1.0: 2476});13862;352;465;154;0.9449201105642824;0.6120120257326674;0.30434782608695654;0.24878836833602586;0.2737777777777778;0.6120120257326676;0.77(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_x_train.csv', 'shape': (59330, 190)};{'nombre': 'data/sobrecostos/train/dataframe_ceros_v3_y_train.csv', 'shape': (59330, 1)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_x_test.csv', 'shape': (14833, 189)};{'nombre': 'data/sobrecostos/test/dataframe_ceros_v3_y_test.csv', 'shape': (14833, 1)};507073
27;06/04/2022 22:14;0 days 00:00:11.861363;sobrecostos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 15, 'n_estimators': 5, 'random_state': 42, 'class_weight': 'balanced', 'n_jobs': 4};Standard;NoneCounter({0.0: 56332, 1.0: 2472});13685;399;446;172;0.9425248265542103;0.6249935661114221;0.30122591943957966;0.2783171521035599;0.28931875525651807;0.6249935661114221;0.76(0.01);;{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_x_train.csv', 'shape': (58804, 190)};{'nombre': 'data/sobrecostos/train/dataframe_sinnulls_v3_y_train.csv', 'shape': (58804, 1)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_x_test.csv', 'shape': (14702, 189)};{'nombre': 'data/sobrecostos/test/dataframe_sinnulls_v3_y_test.csv', 'shape': (14702, 1)};412835
